fecha,estacion,temperatura_max,temperatura_min,temperatura_promedio,humedad_relativa,velocidad_viento,direccion_viento,precipitacion,presion_atmosferica,nubosidad,radiacion_solar,punto_rocio,indice_calor,indice_frio,calidad_aire,uv_index
2023-05-25 23:03:39.132346,quillota_centro,24.2,13.1,18.7,63.5,15.3,91.6,13.7,1004.9,100.0,434.8,12.0,19.9,15.5,26.5,2.2
2023-05-26 23:03:39.132346,quillota_centro,28.3,14.0,21.2,53.2,4.0,347.4,0.5,1009.2,58.3,646.9,12.6,21.4,19.6,44.7,3.3
2023-05-27 23:03:39.132346,quillota_centro,25.9,17.2,21.5,60.7,12.7,189.8,0.0,1016.8,70.8,718.3,14.4,22.5,18.7,26.6,9.4
2023-05-28 23:03:39.132346,quillota_centro,28.9,10.3,19.6,56.5,8.0,222.2,0.0,1011.9,17.0,933.0,11.6,20.1,17.3,35.5,6.6
2023-05-29 23:03:39.132346,quillota_centro,31.0,15.7,23.4,66.7,7.2,133.6,0.0,1010.3,51.3,617.7,17.3,24.9,21.2,66.0,8.2
2023-05-30 23:03:39.132346,quillota_centro,30.9,12.1,21.5,46.9,3.2,237.9,0.0,1014.1,17.9,800.0,11.9,21.2,20.1,61.4,6.7
2023-05-31 23:03:39.132346,quillota_centro,29.6,17.1,23.4,70.5,10.0,210.2,0.0,1014.7,58.1,517.2,18.0,25.2,20.8,81.4,4.2
2023-06-01 23:03:39.132346,quillota_centro,28.3,12.2,20.2,72.9,16.8,147.8,0.0,1001.0,85.9,626.1,15.3,22.3,17.0,32.5,4.1
2023-06-02 23:03:39.132346,quillota_centro,28.0,10.9,19.5,66.2,4.3,296.6,7.1,1006.1,100.0,630.5,13.3,20.9,17.8,44.2,5.3
2023-06-03 23:03:39.132346,quillota_centro,23.8,13.3,18.5,71.7,10.6,13.3,1.9,1012.5,96.4,345.0,13.4,20.5,15.9,29.3,2.4
2023-06-04 23:03:39.132346,quillota_centro,22.8,10.7,16.7,70.2,13.8,152.9,0.0,1016.3,64.7,748.2,11.3,18.6,13.8,76.2,8.6
2023-06-05 23:03:39.132346,quillota_centro,28.9,10.4,19.6,58.9,1.7,319.8,0.0,1000.3,40.6,773.0,12.2,20.4,18.6,76.4,6.9
2023-06-06 23:03:39.132346,quillota_centro,26.0,10.3,18.1,71.1,9.4,7.7,0.0,1018.9,75.7,542.9,12.9,20.0,15.7,35.2,3.2
2023-06-07 23:03:39.132346,quillota_centro,23.7,15.6,19.6,71.7,12.5,320.3,5.7,1019.8,84.4,547.6,14.5,21.6,16.8,34.8,2.8
2023-06-08 23:03:39.132346,quillota_centro,21.6,11.5,16.6,74.5,9.3,135.6,7.2,1023.0,69.9,548.7,11.9,18.8,14.1,55.8,4.7
2023-06-09 23:03:39.132346,quillota_centro,22.4,13.9,18.2,60.3,9.8,200.1,0.0,1009.5,13.2,691.3,11.0,19.1,15.7,57.0,10.3
2023-06-10 23:03:39.132346,quillota_centro,26.0,13.2,19.6,85.5,7.6,98.6,7.6,1013.2,100.0,343.4,17.0,22.8,17.4,45.4,5.6
2023-06-11 23:03:39.132346,quillota_centro,26.7,14.3,20.5,73.0,13.4,245.6,0.0,996.8,65.8,500.4,15.6,22.6,17.6,80.0,6.2
2023-06-12 23:03:39.132346,quillota_centro,27.0,8.6,17.8,83.4,16.3,173.2,0.0,1008.0,81.3,357.0,14.8,20.8,14.6,32.9,3.3
2023-06-13 23:03:39.132346,quillota_centro,24.3,12.5,18.4,66.1,7.5,19.2,0.0,1020.4,25.6,776.4,12.3,19.9,16.2,47.4,9.7
2023-06-14 23:03:39.132346,quillota_centro,22.9,14.2,18.6,75.1,9.7,175.0,6.1,994.7,70.5,594.5,14.0,20.8,16.1,57.0,6.9
2023-06-15 23:03:39.132346,quillota_centro,29.8,11.5,20.7,71.9,1.6,67.7,0.0,1026.8,57.0,540.0,15.5,22.6,19.6,18.1,6.1
2023-06-16 23:03:39.132346,quillota_centro,25.7,9.7,17.7,70.7,10.8,14.0,0.0,1011.7,38.9,592.1,12.4,19.6,15.1,49.7,6.0
2023-06-17 23:03:39.132346,quillota_centro,24.7,8.8,16.8,81.7,17.8,322.0,7.7,1018.1,84.8,738.3,13.4,19.6,13.4,42.9,5.6
2023-06-18 23:03:39.132346,quillota_centro,24.9,12.6,18.7,70.4,14.9,337.2,9.7,990.0,100.0,512.7,13.3,20.6,15.6,33.9,5.3
2023-06-19 23:03:39.132346,quillota_centro,25.8,10.9,18.4,86.1,10.6,2.0,17.1,1014.0,88.2,308.1,15.8,21.6,15.8,47.7,5.1
2023-06-20 23:03:39.132346,quillota_centro,23.0,15.7,19.3,46.9,9.2,282.5,0.0,1019.5,64.8,629.9,9.7,19.1,16.9,26.2,4.6
2023-06-21 23:03:39.132346,quillota_centro,31.0,11.7,21.3,69.2,9.3,224.0,0.0,1011.8,38.6,671.5,15.7,23.1,18.9,18.3,8.2
2023-06-22 23:03:39.132346,quillota_centro,29.5,9.7,19.6,49.9,13.2,102.7,5.4,1029.2,88.0,533.8,10.5,19.6,16.7,24.4,4.8
2023-06-23 23:03:39.132346,quillota_centro,25.2,9.8,17.5,73.9,9.8,111.1,0.0,995.7,56.9,599.0,12.8,19.7,15.0,37.7,4.4
2023-06-24 23:03:39.132346,quillota_centro,27.8,12.6,20.2,63.3,11.1,192.2,1.4,1011.1,75.0,527.5,13.5,21.4,17.5,61.6,6.1
2023-06-25 23:03:39.132346,quillota_centro,23.9,13.8,18.8,80.0,0.0,84.3,0.0,986.6,49.1,671.6,15.2,21.5,18.8,14.7,4.3
2023-06-26 23:03:39.132346,quillota_centro,26.5,12.7,19.6,69.8,3.5,254.3,0.0,1029.7,45.4,695.4,14.1,21.4,18.1,85.9,5.5
2023-06-27 23:03:39.132346,quillota_centro,27.1,9.4,18.2,55.2,8.8,261.3,2.4,1029.3,71.4,468.3,10.1,18.7,15.9,62.1,3.8
2023-06-28 23:03:39.132346,quillota_centro,26.0,15.6,20.8,60.9,0.0,101.1,0.0,1031.0,66.9,537.1,13.7,21.8,20.8,48.5,2.2
2023-06-29 23:03:39.132346,quillota_centro,24.3,14.7,19.5,62.8,13.1,276.6,10.2,990.8,90.6,451.4,12.7,20.7,16.6,13.6,5.0
2023-06-30 23:03:39.132346,quillota_centro,29.8,11.4,20.6,60.4,10.3,143.0,1.7,1015.9,59.8,611.1,13.4,21.5,18.0,32.0,6.6
2023-07-01 23:03:39.132346,quillota_centro,15.2,4.5,9.8,84.9,13.1,156.2,3.2,1001.5,72.9,654.4,7.1,13.0,6.9,34.3,6.2
2023-07-02 23:03:39.132346,quillota_centro,24.6,7.1,15.8,94.0,12.4,54.1,4.2,1002.6,92.2,430.2,14.8,19.8,13.0,69.4,3.6
2023-07-03 23:03:39.132346,quillota_centro,17.3,8.3,12.8,76.1,16.1,217.4,0.0,1003.2,48.3,508.7,8.5,15.2,9.6,45.2,5.8
2023-07-04 23:03:39.132346,quillota_centro,20.9,11.0,15.9,68.5,10.9,266.7,0.0,1015.7,58.2,473.0,10.2,17.6,13.3,49.3,5.1
2023-07-05 23:03:39.132346,quillota_centro,21.7,8.0,14.8,68.6,13.0,184.5,0.0,1013.4,43.7,536.3,9.1,16.5,11.9,53.4,6.2
2023-07-06 23:03:39.132346,quillota_centro,21.7,7.6,14.7,90.5,10.0,260.3,0.0,1013.9,84.9,579.6,13.0,18.3,12.2,54.2,5.6
2023-07-07 23:03:39.132346,quillota_centro,24.7,7.8,16.2,68.1,13.7,239.5,3.1,1023.3,82.4,543.6,10.4,17.8,13.3,58.5,2.2
2023-07-08 23:03:39.132346,quillota_centro,20.3,9.9,15.1,68.4,3.3,174.8,0.0,1020.5,68.4,478.8,9.4,16.8,13.6,17.5,7.5
2023-07-09 23:03:39.132346,quillota_centro,17.3,10.4,13.9,84.0,9.1,264.1,0.0,1033.0,80.0,511.8,11.0,16.9,11.5,59.5,4.5
2023-07-10 23:03:39.132346,quillota_centro,23.2,5.5,14.4,85.9,11.8,45.1,0.0,1008.8,73.1,530.0,11.8,17.6,11.6,45.0,2.5
2023-07-11 23:03:39.132346,quillota_centro,22.0,4.5,13.2,71.5,9.7,145.8,0.0,1005.3,75.0,560.7,8.0,15.1,10.7,55.3,2.0
2023-07-12 23:03:39.132346,quillota_centro,20.6,11.3,15.9,86.9,6.0,195.4,0.0,1018.1,50.1,758.1,13.6,19.3,14.0,58.3,6.2
2023-07-13 23:03:39.132346,quillota_centro,22.0,5.7,13.8,85.0,14.6,191.7,15.4,1013.7,80.4,372.4,11.1,17.0,10.8,42.6,3.8
2023-07-14 23:03:39.132346,quillota_centro,24.1,11.4,17.8,59.5,8.4,213.3,0.0,1012.7,58.7,651.0,10.4,18.6,15.5,55.8,3.7
2023-07-15 23:03:39.132346,quillota_centro,18.8,5.9,12.4,80.6,10.5,2.9,0.0,1002.0,96.4,469.6,8.8,15.1,9.8,60.8,4.2
2023-07-16 23:03:39.132346,quillota_centro,22.4,7.5,15.0,65.0,15.2,180.7,0.0,1029.1,51.2,522.6,8.6,16.3,11.8,54.7,8.5
2023-07-17 23:03:39.132346,quillota_centro,23.6,8.8,16.2,86.7,12.5,211.5,0.0,1015.1,67.6,596.0,13.8,19.5,13.4,30.6,5.0
2023-07-18 23:03:39.132346,quillota_centro,17.7,8.4,13.1,88.2,6.9,42.6,0.0,1001.7,43.8,705.5,10.9,16.5,11.0,63.5,6.0
2023-07-19 23:03:39.132346,quillota_centro,21.9,9.1,15.5,78.6,12.5,84.2,0.0,1004.4,61.2,631.3,11.6,18.1,12.7,49.0,9.5
2023-07-20 23:03:39.132346,quillota_centro,22.8,8.8,15.8,69.2,10.7,244.0,3.4,1013.6,80.9,518.6,10.2,17.6,13.2,24.8,2.0
2023-07-21 23:03:39.132346,quillota_centro,21.7,7.8,14.8,90.8,17.1,340.5,0.0,1015.2,80.6,661.9,13.1,18.4,11.4,56.4,5.6
2023-07-22 23:03:39.132346,quillota_centro,21.8,8.4,15.1,83.4,12.3,255.2,0.0,1009.3,88.1,512.0,12.1,18.1,12.3,48.0,1.6
2023-07-23 23:03:39.132346,quillota_centro,21.0,6.3,13.7,84.3,10.2,249.7,0.0,1020.7,45.4,777.7,10.8,16.8,11.1,55.0,7.4
2023-07-24 23:03:39.132346,quillota_centro,22.3,10.8,16.5,76.8,10.0,89.4,0.0,1015.7,38.3,444.0,12.3,19.0,14.0,49.5,9.8
2023-07-25 23:03:39.132346,quillota_centro,17.0,9.3,13.2,73.6,16.3,357.3,0.0,1030.9,51.7,617.5,8.4,15.3,9.9,36.3,8.7
2023-07-26 23:03:39.132346,quillota_centro,21.8,7.6,14.7,83.4,8.9,0.8,0.1,1016.4,57.3,653.6,11.7,17.7,12.3,22.8,5.3
2023-07-27 23:03:39.132346,quillota_centro,22.3,6.3,14.3,96.8,8.4,226.8,0.0,1016.4,83.7,313.8,13.7,18.5,12.0,37.6,6.3
2023-07-28 23:03:39.132346,quillota_centro,23.6,8.4,16.0,68.2,0.8,352.9,2.5,1021.3,49.2,712.3,10.2,17.6,15.3,62.3,5.3
2023-07-29 23:03:39.132346,quillota_centro,23.9,10.6,17.2,73.4,0.0,14.0,0.0,1022.7,60.9,535.3,12.4,19.3,17.2,23.1,5.7
2023-07-30 23:03:39.132346,quillota_centro,22.5,10.0,16.2,76.9,17.5,82.0,0.0,998.9,55.4,717.6,12.0,18.6,12.9,58.7,4.7
2023-07-31 23:03:39.132346,quillota_centro,22.9,6.5,14.7,80.1,14.2,218.0,0.0,1011.5,90.9,559.1,11.1,17.4,11.7,52.2,3.9
2023-08-01 23:03:39.132346,quillota_centro,16.6,4.7,10.7,98.0,5.2,53.3,0.0,1018.4,75.8,496.7,10.3,15.0,8.9,57.8,7.7
2023-08-02 23:03:39.132346,quillota_centro,18.8,6.2,12.5,72.8,6.1,272.9,0.0,1016.7,47.1,638.6,7.5,14.5,10.5,26.3,5.1
2023-08-03 23:03:39.132346,quillota_centro,15.3,3.5,9.4,98.0,12.5,294.7,0.0,1015.9,100.0,404.4,9.0,13.7,6.5,37.0,2.7
2023-08-04 23:03:39.132346,quillota_centro,19.5,1.4,10.5,80.3,12.1,14.4,0.0,1029.2,88.5,585.3,6.9,13.2,7.7,50.4,3.1
2023-08-05 23:03:39.132346,quillota_centro,14.8,4.0,9.4,93.1,18.2,195.5,0.0,1019.9,75.8,724.5,8.1,13.3,6.0,37.4,6.1
2023-08-06 23:03:39.132346,quillota_centro,16.1,2.9,9.5,83.0,11.8,251.5,3.8,1011.9,100.0,478.3,6.4,12.5,6.7,58.8,4.9
2023-08-07 23:03:39.132346,quillota_centro,16.7,5.1,10.9,78.8,11.2,185.2,0.0,1005.9,44.9,664.0,7.1,13.5,8.2,19.7,5.9
2023-08-08 23:03:39.132346,quillota_centro,20.2,7.0,13.6,88.8,8.8,185.2,0.0,1001.2,79.9,530.4,11.6,17.1,11.3,49.8,3.4
2023-08-09 23:03:39.132346,quillota_centro,20.1,4.9,12.5,98.0,12.2,173.3,0.0,1019.7,89.6,504.5,12.1,16.8,9.7,88.1,6.6
2023-08-10 23:03:39.132346,quillota_centro,16.9,1.4,9.1,83.1,17.9,18.9,0.0,1011.0,45.6,631.2,6.1,12.1,5.8,22.6,6.9
2023-08-11 23:03:39.132346,quillota_centro,18.3,2.0,10.2,93.6,17.0,332.5,0.0,1022.4,72.2,680.8,9.0,14.1,6.9,42.8,5.4
2023-08-12 23:03:39.132346,quillota_centro,16.8,2.7,9.7,82.8,10.1,225.4,0.0,1013.2,57.6,396.0,6.6,12.7,7.2,61.6,7.8
2023-08-13 23:03:39.132346,quillota_centro,17.2,3.9,10.6,85.6,9.4,134.4,0.0,1001.2,55.8,563.4,7.9,13.8,8.1,30.7,8.4
2023-08-14 23:03:39.132346,quillota_centro,16.6,3.9,10.2,92.7,11.6,236.8,0.0,1016.4,100.0,340.7,8.9,14.1,7.5,39.9,3.7
2023-08-15 23:03:39.132346,quillota_centro,15.6,3.5,9.5,75.4,10.4,111.3,0.0,1005.7,79.8,572.5,5.1,11.8,7.0,86.0,3.7
2023-08-16 23:03:39.132346,quillota_centro,16.2,2.1,9.2,94.9,13.4,98.4,0.0,1012.5,83.2,619.8,8.2,13.2,6.2,17.8,3.8
2023-08-17 23:03:39.132346,quillota_centro,18.0,3.0,10.5,71.3,7.1,331.6,0.0,996.8,82.3,582.7,5.3,12.4,8.4,67.1,6.9
2023-08-18 23:03:39.132346,quillota_centro,18.6,2.7,10.7,92.4,12.2,209.6,0.0,1009.3,65.7,465.7,9.3,14.5,7.9,48.0,5.4
2023-08-19 23:03:39.132346,quillota_centro,17.3,2.8,10.0,68.8,13.2,112.6,0.0,1000.1,51.0,634.9,4.4,11.7,7.1,3.8,5.7
2023-08-20 23:03:39.132346,quillota_centro,15.4,4.6,10.0,81.4,8.8,237.6,0.0,1002.4,58.9,519.6,6.6,12.8,7.6,51.4,5.2
2023-08-21 23:03:39.132346,quillota_centro,17.1,0.3,8.7,81.4,5.7,192.8,0.0,1021.4,86.6,470.2,5.3,11.5,6.8,39.7,2.6
2023-08-22 23:03:39.132346,quillota_centro,20.3,1.8,11.0,86.1,13.9,283.9,11.4,998.1,100.0,357.0,8.5,14.3,8.0,40.0,3.3
2023-08-23 23:03:39.132346,quillota_centro,16.5,4.4,10.4,98.0,10.3,243.7,0.0,1014.0,91.9,418.9,10.0,14.7,7.8,73.0,2.5
2023-08-24 23:03:39.132346,quillota_centro,14.2,6.2,10.2,85.9,1.0,130.5,3.6,1024.3,100.0,394.4,7.6,13.4,9.4,61.2,5.0
2023-08-25 23:03:39.132346,quillota_centro,14.9,3.4,9.2,93.8,6.5,23.8,11.8,1006.7,100.0,448.8,8.1,13.1,7.1,30.0,3.3
2023-08-26 23:03:39.132346,quillota_centro,15.2,1.3,8.3,88.4,14.7,356.5,5.3,1006.6,78.3,709.8,6.1,11.7,5.2,50.1,1.1
2023-08-27 23:03:39.132346,quillota_centro,16.5,2.7,9.6,72.0,9.4,334.9,0.0,1017.6,84.3,360.0,4.5,11.6,7.2,74.4,3.2
2023-08-28 23:03:39.132346,quillota_centro,17.6,3.4,10.5,84.6,24.6,220.6,0.0,1010.7,51.6,633.7,7.7,13.6,6.5,29.9,4.9
2023-08-29 23:03:39.132346,quillota_centro,17.9,4.3,11.1,70.8,22.2,236.4,0.9,1023.0,59.7,724.6,5.8,12.9,7.3,29.4,5.2
2023-08-30 23:03:39.132346,quillota_centro,19.8,5.1,12.4,90.8,13.3,199.0,0.0,1000.4,73.0,593.8,10.8,16.1,9.5,14.9,7.5
2023-08-31 23:03:39.132346,quillota_centro,21.5,6.3,13.9,88.9,12.7,110.5,0.0,1025.2,58.8,611.8,11.9,17.4,11.1,54.4,9.3
2023-09-01 23:03:39.132346,quillota_centro,10.2,-0.2,5.0,98.0,14.0,258.4,0.0,1002.3,97.6,548.1,4.6,9.3,2.0,43.7,1.4
2023-09-02 23:03:39.132346,quillota_centro,11.6,-3.8,3.9,82.8,6.9,331.3,0.0,1017.8,72.6,688.1,0.8,6.8,1.8,54.0,6.7
2023-09-03 23:03:39.132346,quillota_centro,9.7,2.4,6.1,98.0,18.1,142.0,9.9,1031.5,100.0,289.6,5.7,10.4,2.7,69.0,4.1
2023-09-04 23:03:39.132346,quillota_centro,10.6,0.1,5.3,94.9,16.3,229.4,0.0,1017.5,72.3,509.8,4.4,9.4,2.1,29.5,4.9
2023-09-05 23:03:39.132346,quillota_centro,14.1,-0.1,7.0,89.7,15.0,118.5,0.0,993.8,100.0,465.0,5.1,10.5,3.9,38.4,2.2
2023-09-06 23:03:39.132346,quillota_centro,15.9,-1.7,7.1,98.0,7.3,211.7,0.0,1010.4,100.0,437.2,6.7,11.4,4.9,43.2,2.1
2023-09-07 23:03:39.132346,quillota_centro,15.0,1.3,8.1,86.8,8.5,359.5,0.0,1009.4,100.0,525.2,5.7,11.5,5.8,43.3,1.3
2023-09-08 23:03:39.132346,quillota_centro,14.5,-1.9,6.3,94.9,24.9,332.8,0.0,1018.1,70.3,465.6,5.3,10.3,2.3,45.7,8.0
2023-09-09 23:03:39.132346,quillota_centro,13.6,0.2,6.9,98.0,17.0,226.9,0.0,1018.4,90.5,738.1,6.5,11.2,3.6,46.9,5.1
2023-09-10 23:03:39.132346,quillota_centro,15.5,1.6,8.5,98.0,15.9,120.0,0.0,1025.1,70.6,507.4,8.2,12.9,5.3,59.8,3.5
2023-09-11 23:03:39.132346,quillota_centro,15.6,1.2,8.4,98.0,17.3,200.4,6.1,1004.4,88.2,524.6,8.0,12.7,5.1,68.1,6.2
2023-09-12 23:03:39.132346,quillota_centro,14.3,-3.0,5.7,98.0,17.8,357.0,0.0,1012.9,84.4,531.9,5.3,10.0,2.3,66.8,4.4
2023-09-13 23:03:39.132346,quillota_centro,13.5,-0.2,6.7,86.7,19.6,9.7,0.0,1007.9,55.3,693.6,4.2,10.0,3.1,44.4,7.2
2023-09-14 23:03:39.132346,quillota_centro,15.8,2.0,8.9,98.0,13.2,3.7,0.0,1002.5,100.0,408.2,8.5,13.2,6.0,33.9,2.7
2023-09-15 23:03:39.132346,quillota_centro,14.0,-0.8,6.6,91.6,22.0,139.3,0.0,1001.7,66.8,624.1,5.1,10.3,2.8,21.6,7.7
2023-09-16 23:03:39.132346,quillota_centro,13.3,0.0,6.7,81.8,8.2,340.0,5.6,1011.8,86.7,440.9,3.4,9.5,4.4,74.1,3.6
2023-09-17 23:03:39.132346,quillota_centro,19.4,-0.9,9.3,82.0,8.5,115.0,0.0,1013.1,67.5,449.3,6.0,12.2,7.0,34.3,7.9
2023-09-18 23:03:39.132346,quillota_centro,15.7,0.5,8.1,98.0,7.5,206.4,0.0,1008.8,100.0,642.0,7.7,12.4,5.9,82.1,0.0
2023-09-19 23:03:39.132346,quillota_centro,14.9,3.2,9.1,90.0,7.8,10.2,0.0,1017.0,87.2,554.0,7.2,12.6,6.8,64.8,4.9
2023-09-20 23:03:39.132346,quillota_centro,15.2,-0.9,7.2,89.0,6.3,265.4,0.0,1012.2,94.6,536.0,5.1,10.7,5.1,73.3,4.3
2023-09-21 23:03:39.132346,quillota_centro,16.3,-1.9,7.2,95.3,3.5,205.6,0.0,1011.5,47.6,574.0,6.3,11.3,5.7,23.5,8.5
2023-09-22 23:03:39.132346,quillota_centro,14.6,4.4,9.5,92.9,20.9,210.2,11.3,1012.7,97.2,503.5,8.2,13.4,5.8,52.3,2.8
2023-09-23 23:03:39.132346,quillota_centro,15.5,0.4,8.0,81.4,17.5,74.6,0.0,1004.4,81.5,595.7,4.6,10.8,4.6,0.0,4.3
2023-09-24 23:03:39.132346,quillota_centro,13.3,1.9,7.6,93.5,13.6,37.7,0.0,1003.0,67.8,607.9,6.4,11.5,4.7,56.0,7.4
2023-09-25 23:03:39.132346,quillota_centro,14.7,0.1,7.4,87.6,11.5,147.3,0.0,1019.8,28.5,673.8,5.2,10.8,4.7,76.5,5.7
2023-09-26 23:03:39.132346,quillota_centro,13.1,2.4,7.8,98.0,10.9,151.6,0.0,1010.6,99.7,415.2,7.4,12.1,5.1,52.6,5.1
2023-09-27 23:03:39.132346,quillota_centro,15.2,1.0,8.1,92.2,5.2,119.4,0.0,1000.2,60.9,422.0,6.7,11.9,6.3,29.0,6.0
2023-09-28 23:03:39.132346,quillota_centro,12.8,0.4,6.6,98.0,15.2,157.6,0.0,997.8,100.0,460.4,6.3,10.9,3.5,54.3,3.4
2023-09-29 23:03:39.132346,quillota_centro,18.7,2.9,10.8,92.2,12.6,232.0,0.0,1025.2,75.7,485.2,9.4,14.6,8.0,46.2,2.1
2023-09-30 23:03:39.132346,quillota_centro,10.6,3.5,7.0,90.2,15.3,53.5,0.0,1026.7,77.8,533.3,5.2,10.6,3.9,43.4,5.0
2023-10-01 23:03:39.132346,quillota_centro,13.7,3.0,8.3,89.2,16.7,180.3,0.0,1012.9,35.5,791.2,6.3,11.8,5.0,20.2,8.1
2023-10-02 23:03:39.132346,quillota_centro,13.5,1.4,7.5,98.0,20.5,310.7,0.0,1012.0,100.0,531.7,7.1,11.8,3.9,65.0,1.9
2023-10-03 23:03:39.132346,quillota_centro,14.2,-6.4,3.9,97.7,6.8,319.1,0.0,1011.8,65.2,720.9,3.5,8.2,1.8,38.6,5.2
2023-10-04 23:03:39.132346,quillota_centro,20.8,-1.6,9.6,80.8,16.2,77.2,0.0,1008.0,83.2,380.4,6.1,12.4,6.4,51.6,3.8
2023-10-05 23:03:39.132346,quillota_centro,15.6,-1.6,7.0,94.1,17.9,344.3,0.0,992.0,78.6,511.4,5.9,11.0,3.6,45.1,6.3
2023-10-06 23:03:39.132346,quillota_centro,9.3,0.9,5.1,82.8,12.2,187.1,0.0,1010.4,50.3,588.2,2.0,8.0,2.3,66.5,6.0
2023-10-07 23:03:39.132346,quillota_centro,14.4,0.3,7.3,96.7,12.5,91.0,0.0,1000.9,73.7,648.2,6.7,11.5,4.5,63.1,4.6
2023-10-08 23:03:39.132346,quillota_centro,10.0,-0.6,4.7,96.7,14.5,74.3,0.0,1031.8,62.6,551.8,4.1,8.9,1.7,62.2,4.6
2023-10-09 23:03:39.132346,quillota_centro,11.3,0.7,6.0,98.0,7.1,111.2,0.0,1003.6,79.4,635.1,5.6,10.3,3.8,39.3,5.0
2023-10-10 23:03:39.132346,quillota_centro,13.5,-4.1,4.7,98.0,1.7,359.8,0.0,1029.4,79.1,329.7,4.4,9.0,3.7,36.9,4.7
2023-10-11 23:03:39.132346,quillota_centro,14.4,0.9,7.7,85.9,11.4,213.3,0.0,1017.2,85.9,493.0,5.1,10.9,5.0,24.3,1.8
2023-10-12 23:03:39.132346,quillota_centro,11.0,-1.8,4.6,96.7,22.3,254.5,0.2,1025.7,81.4,611.0,4.0,8.8,0.8,44.4,0.9
2023-10-13 23:03:39.132346,quillota_centro,11.1,0.2,5.6,89.0,13.6,42.0,0.0,996.1,72.0,672.2,3.6,9.1,2.7,43.7,4.5
2023-10-14 23:03:39.132346,quillota_centro,16.6,-3.1,6.8,98.0,8.1,135.4,0.0,1000.6,71.8,540.3,6.4,11.1,4.5,66.7,3.8
2023-10-15 23:03:39.132346,quillota_centro,10.1,-2.3,3.9,97.3,14.0,252.3,0.0,1013.4,82.2,567.2,3.4,8.1,0.9,59.2,4.8
2023-10-16 23:03:39.132346,quillota_centro,15.5,0.1,7.8,98.0,12.0,229.6,0.0,1009.9,92.3,534.8,7.5,12.2,5.1,61.0,6.3
2023-10-17 23:03:39.132346,quillota_centro,15.5,-0.9,7.3,98.0,8.3,138.0,0.0,1015.0,59.7,667.3,6.9,11.6,5.0,9.3,6.7
2023-10-18 23:03:39.132346,quillota_centro,16.5,-6.3,5.1,79.0,9.9,303.5,0.0,1016.8,57.9,476.8,1.3,7.7,2.6,65.2,5.5
2023-10-19 23:03:39.132346,quillota_centro,12.3,-1.2,5.6,98.0,19.2,102.5,0.0,1002.1,97.1,423.3,5.2,9.9,2.0,25.3,5.4
2023-10-20 23:03:39.132346,quillota_centro,14.0,-0.5,6.8,98.0,12.7,31.0,0.0,1004.4,70.9,590.6,6.4,11.1,3.9,38.9,8.9
2023-10-21 23:03:39.132346,quillota_centro,11.7,1.0,6.3,89.2,7.7,261.6,0.0,1005.4,55.0,628.6,4.4,9.9,4.1,71.6,9.2
2023-10-22 23:03:39.132346,quillota_centro,11.7,-2.0,4.9,97.6,11.1,84.4,0.0,1014.7,67.7,581.9,4.4,9.2,2.2,36.9,5.7
2023-10-23 23:03:39.132346,quillota_centro,16.2,3.0,9.6,87.1,2.4,203.2,0.0,1013.2,65.7,693.3,7.3,13.0,8.4,27.3,7.7
2023-10-24 23:03:39.132346,quillota_centro,8.6,-1.2,3.7,89.3,13.9,199.2,0.0,1027.0,65.2,527.4,1.8,7.2,0.7,53.6,5.7
2023-10-25 23:03:39.132346,quillota_centro,14.3,2.8,8.6,98.0,12.7,38.0,0.0,1024.1,94.9,416.0,8.2,12.9,5.7,44.7,2.4
2023-10-26 23:03:39.132346,quillota_centro,16.4,0.2,8.3,83.2,19.2,293.0,6.2,1016.7,84.1,314.7,5.2,11.3,4.8,30.7,3.9
2023-10-27 23:03:39.132346,quillota_centro,15.1,1.3,8.2,87.4,12.9,280.2,0.0,1020.8,92.8,621.5,5.9,11.5,5.3,42.1,2.0
2023-10-28 23:03:39.132346,quillota_centro,15.7,1.5,8.6,98.0,8.4,302.0,0.0,1008.8,68.7,696.2,8.2,12.9,6.2,46.7,7.7
2023-10-29 23:03:39.132346,quillota_centro,17.2,0.9,9.1,83.1,15.5,301.8,0.0,1024.1,40.2,860.5,6.0,12.0,5.9,56.8,4.9
2023-10-30 23:03:39.132346,quillota_centro,13.8,0.6,7.2,98.0,9.8,182.3,0.0,1010.6,87.8,459.3,6.8,11.5,4.7,2.4,3.2
2023-10-31 23:03:39.132346,quillota_centro,13.3,1.8,7.6,79.5,14.0,78.6,0.0,997.9,57.0,658.0,3.8,10.2,4.6,39.8,5.5
2023-11-01 23:03:39.132346,quillota_centro,15.9,-2.0,6.9,83.3,12.4,158.8,0.0,1007.2,75.7,583.7,3.9,9.9,4.1,48.1,5.6
2023-11-02 23:03:39.132346,quillota_centro,17.7,-1.7,8.0,77.6,9.9,283.6,0.0,1012.5,68.6,623.7,3.9,10.5,5.5,20.7,5.6
2023-11-03 23:03:39.132346,quillota_centro,13.9,-0.3,6.8,83.8,13.2,30.8,0.0,1013.3,91.6,441.6,3.9,9.9,3.9,32.2,6.8
2023-11-04 23:03:39.132346,quillota_centro,11.8,4.2,8.0,82.3,11.6,275.4,0.0,1027.4,61.8,757.4,4.8,10.9,5.3,53.4,4.5
2023-11-05 23:03:39.132346,quillota_centro,17.6,1.8,9.7,84.6,12.4,278.3,0.0,1016.3,68.0,488.3,6.9,12.8,6.9,26.1,7.3
